"rental_id"|"rental_date"|"return_date"|"last_updated"|"bookworm_id"|"inventory_id"|"staff_id"
7517|"2023-03-27 02:53:21.298643"|"2023-03-27 02:53:21.298643"|"2023-03-27 02:53:21.298644"|466|628|1
7518|"2023-03-27 02:53:21.298672"|"2023-03-27 02:53:21.298673"|"2023-03-27 02:53:21.298673"|173|1912|2
7519|"2023-03-27 02:53:21.298686"|"2023-03-27 02:53:21.298686"|"2023-03-27 02:53:21.298687"|166|1022|2
7520|"2023-03-27 02:53:21.298699"|"2023-03-27 02:53:21.298700"|"2023-03-27 02:53:21.298700"|48|1612|2
7521|"2023-03-27 02:53:21.298725"|"2023-03-27 02:53:21.298725"|"2023-03-27 02:53:21.298725"|191|395|1
7522|"2023-03-27 02:53:21.298736"|"2023-03-27 02:53:21.298736"|"2023-03-27 02:53:21.298736"|18|1600|2
7523|"2023-03-27 02:53:21.298757"|"2023-03-27 02:53:21.298758"|"2023-03-27 02:53:21.298758"|439|1715|1
7524|"2023-03-27 02:53:21.298766"|"2023-03-27 02:53:21.298766"|"2023-03-27 02:53:21.298766"|237|2121|1
7525|"2023-03-27 02:53:21.298774"|"2023-03-27 02:53:21.298774"|"2023-03-27 02:53:21.298775"|246|3003|1
7526|"2023-03-27 02:53:21.298782"|"2023-03-27 02:53:21.298783"|"2023-03-27 02:53:21.298783"|171|218|2
7527|"2023-03-27 02:53:21.298791"|"2023-03-27 02:53:21.298791"|"2023-03-27 02:53:21.298791"|441|2302|2
7528|"2023-03-27 02:53:21.298799"|"2023-03-27 02:53:21.298799"|"2023-03-27 02:53:21.298800"|490|2626|2
7529|"2023-03-27 02:53:21.298807"|"2023-03-27 02:53:21.298808"|"2023-03-27 02:53:21.298808"|312|2807|2
7530|"2023-03-27 02:53:21.298816"|"2023-03-27 02:53:21.298816"|"2023-03-27 02:53:21.298817"|111|1798|1
7531|"2023-03-27 02:53:21.298824"|"2023-03-27 02:53:21.298825"|"2023-03-27 02:53:21.298825"|106|652|2
7532|"2023-03-27 02:53:21.298832"|"2023-03-27 02:53:21.298833"|"2023-03-27 02:53:21.298833"|227|3016|2
7533|"2023-03-27 02:53:21.298841"|"2023-03-27 02:53:21.298841"|"2023-03-27 02:53:21.298841"|255|2222|2
7534|"2023-03-27 02:53:21.298849"|"2023-03-27 02:53:21.298849"|"2023-03-27 02:53:21.298850"|301|1676|1
7535|"2023-03-27 02:53:21.298857"|"2023-03-27 02:53:21.298858"|"2023-03-27 02:53:21.298858"|320|1640|1
7536|"2023-03-27 02:53:21.298866"|"2023-03-27 02:53:21.298866"|"2023-03-27 02:53:21.298866"|378|2505|1
7537|"2023-03-27 02:53:21.298874"|"2023-03-27 02:53:21.298874"|"2023-03-27 02:53:21.298875"|319|1006|2
7538|"2023-03-27 02:53:21.298882"|"2023-03-27 02:53:21.298883"|"2023-03-27 02:53:21.298883"|71|929|2
7539|"2023-03-27 02:53:21.298891"|"2023-03-27 02:53:21.298891"|"2023-03-27 02:53:21.298891"|215|1083|2
7540|"2023-03-27 02:53:21.298899"|"2023-03-27 02:53:21.298899"|"2023-03-27 02:53:21.298900"|482|1524|1
7541|"2023-03-27 02:53:21.298908"|"2023-03-27 02:53:21.298908"|"2023-03-27 02:53:21.298908"|241|32|2
7542|"2023-03-27 02:53:21.298916"|"2023-03-27 02:53:21.298916"|"2023-03-27 02:53:21.298917"|333|1418|1
7543|"2023-03-27 02:53:21.298924"|"2023-03-27 02:53:21.298925"|"2023-03-27 02:53:21.298925"|205|2748|1
7544|"2023-03-27 02:53:21.298933"|"2023-03-27 02:53:21.298933"|"2023-03-27 02:53:21.298933"|444|1623|2
7545|"2023-03-27 02:53:21.298941"|"2023-03-27 02:53:21.298941"|"2023-03-27 02:53:21.298941"|291|1279|2
7546|"2023-03-27 02:53:21.298949"|"2023-03-27 02:53:21.298949"|"2023-03-27 02:53:21.298950"|16|2374|2
7547|"2023-03-27 02:53:21.298957"|"2023-03-27 02:53:21.298958"|"2023-03-27 02:53:21.298958"|60|2250|1
7548|"2023-03-27 02:53:21.298966"|"2023-03-27 02:53:21.298966"|"2023-03-27 02:53:21.298966"|318|87|2
7549|"2023-03-27 02:53:21.298974"|"2023-03-27 02:53:21.298974"|"2023-03-27 02:53:21.298975"|156|2340|2
7550|"2023-03-27 02:53:21.298982"|"2023-03-27 02:53:21.298983"|"2023-03-27 02:53:21.298983"|100|1957|2
7551|"2023-03-27 02:53:21.298991"|"2023-03-27 02:53:21.298991"|"2023-03-27 02:53:21.298991"|307|597|2
7552|"2023-03-27 02:53:21.298999"|"2023-03-27 02:53:21.298999"|"2023-03-27 02:53:21.299000"|325|1756|1
7553|"2023-03-27 02:53:21.299007"|"2023-03-27 02:53:21.299008"|"2023-03-27 02:53:21.299008"|75|80|2
7554|"2023-03-27 02:53:21.299015"|"2023-03-27 02:53:21.299016"|"2023-03-27 02:53:21.299016"|64|2869|2
7555|"2023-03-27 02:53:21.299024"|"2023-03-27 02:53:21.299024"|"2023-03-27 02:53:21.299024"|396|11|1
7556|"2023-03-27 02:53:21.299032"|"2023-03-27 02:53:21.299032"|"2023-03-27 02:53:21.299032"|225|321|2
7557|"2023-03-27 02:53:21.299040"|"2023-03-27 02:53:21.299041"|"2023-03-27 02:53:21.299041"|427|2724|2
7558|"2023-03-27 02:53:21.299049"|"2023-03-27 02:53:21.299049"|"2023-03-27 02:53:21.299050"|220|1123|1
7559|"2023-03-27 02:53:21.299057"|"2023-03-27 02:53:21.299058"|"2023-03-27 02:53:21.299058"|165|48|1
7560|"2023-03-27 02:53:21.299066"|"2023-03-27 02:53:21.299066"|"2023-03-27 02:53:21.299066"|302|2208|1
7561|"2023-03-27 02:53:21.299074"|"2023-03-27 02:53:21.299075"|"2023-03-27 02:53:21.299075"|485|2331|1
7562|"2023-03-27 02:53:21.299082"|"2023-03-27 02:53:21.299083"|"2023-03-27 02:53:21.299083"|536|399|1
7563|"2023-03-27 02:53:21.299091"|"2023-03-27 02:53:21.299091"|"2023-03-27 02:53:21.299091"|197|2947|1
7564|"2023-03-27 02:53:21.299099"|"2023-03-27 02:53:21.299099"|"2023-03-27 02:53:21.299100"|523|2420|2
7565|"2023-03-27 02:53:21.299107"|"2023-03-27 02:53:21.299108"|"2023-03-27 02:53:21.299108"|252|130|1
7566|"2023-03-27 02:53:21.299115"|"2023-03-27 02:53:21.299116"|"2023-03-27 02:53:21.299116"|110|1712|2
7567|"2023-03-27 02:53:21.299124"|"2023-03-27 02:53:21.299124"|"2023-03-27 02:53:21.299124"|481|541|2
7568|"2023-03-27 02:53:21.299132"|"2023-03-27 02:53:21.299132"|"2023-03-27 02:53:21.299133"|140|1405|2
7569|"2023-03-27 02:53:21.299140"|"2023-03-27 02:53:21.299140"|"2023-03-27 02:53:21.299141"|74|2191|2
7570|"2023-03-27 02:53:21.299148"|"2023-03-27 02:53:21.299149"|"2023-03-27 02:53:21.299149"|196|2539|1
7571|"2023-03-27 02:53:21.299156"|"2023-03-27 02:53:21.299157"|"2023-03-27 02:53:21.299157"|584|1208|1
7572|"2023-03-27 02:53:21.299165"|"2023-03-27 02:53:21.299165"|"2023-03-27 02:53:21.299165"|597|2572|2
7573|"2023-03-27 02:53:21.299173"|"2023-03-27 02:53:21.299174"|"2023-03-27 02:53:21.299174"|297|1243|2
7574|"2023-03-27 02:53:21.299181"|"2023-03-27 02:53:21.299182"|"2023-03-27 02:53:21.299182"|139|1791|2
7575|"2023-03-27 02:53:21.299190"|"2023-03-27 02:53:21.299190"|"2023-03-27 02:53:21.299190"|83|1085|1
7576|"2023-03-27 02:53:21.299198"|"2023-03-27 02:53:21.299198"|"2023-03-27 02:53:21.299199"|183|2648|2
7577|"2023-03-27 02:53:21.299206"|"2023-03-27 02:53:21.299206"|"2023-03-27 02:53:21.299207"|47|2501|1
7578|"2023-03-27 02:53:21.299214"|"2023-03-27 02:53:21.299215"|"2023-03-27 02:53:21.299215"|10|2203|2
7579|"2023-03-27 02:53:21.299223"|"2023-03-27 02:53:21.299223"|"2023-03-27 02:53:21.299223"|276|919|1
7580|"2023-03-27 02:53:21.299231"|"2023-03-27 02:53:21.299231"|"2023-03-27 02:53:21.299232"|503|98|2
7581|"2023-03-27 02:53:21.299239"|"2023-03-27 02:53:21.299240"|"2023-03-27 02:53:21.299240"|357|978|1
7582|"2023-03-27 02:53:21.299248"|"2023-03-27 02:53:21.299248"|"2023-03-27 02:53:21.299248"|522|2991|1
7583|"2023-03-27 02:53:21.299256"|"2023-03-27 02:53:21.299256"|"2023-03-27 02:53:21.299256"|211|1249|1
7584|"2023-03-27 02:53:21.299264"|"2023-03-27 02:53:21.299264"|"2023-03-27 02:53:21.299265"|372|752|1
7585|"2023-03-27 02:53:21.299272"|"2023-03-27 02:53:21.299273"|"2023-03-27 02:53:21.299273"|416|2581|1
7586|"2023-03-27 02:53:21.299300"|"2023-03-27 02:53:21.299300"|"2023-03-27 02:53:21.299301"|592|2487|2
7587|"2023-03-27 02:53:21.299311"|"2023-03-27 02:53:21.299311"|"2023-03-27 02:53:21.299312"|583|619|2
7588|"2023-03-27 02:53:21.299334"|"2023-03-27 02:53:21.299335"|"2023-03-27 02:53:21.299335"|558|1624|1
7589|"2023-03-27 02:53:21.299370"|"2023-03-27 02:53:21.299371"|"2023-03-27 02:53:21.299372"|126|52|1
7590|"2023-03-27 02:53:21.299393"|"2023-03-27 02:53:21.299394"|"2023-03-27 02:53:21.299394"|189|2537|2
7591|"2023-03-27 02:53:21.299408"|"2023-03-27 02:53:21.299408"|"2023-03-27 02:53:21.299409"|318|12|1
7592|"2023-03-27 02:53:21.299441"|"2023-03-27 02:53:21.299442"|"2023-03-27 02:53:21.299442"|515|1357|2
7593|"2023-03-27 02:53:21.299456"|"2023-03-27 02:53:21.299457"|"2023-03-27 02:53:21.299457"|144|1825|1
7594|"2023-03-27 02:53:21.299471"|"2023-03-27 02:53:21.299485"|"2023-03-27 02:53:21.299486"|64|558|2
7595|"2023-03-27 02:53:21.299513"|"2023-03-27 02:53:21.299513"|"2023-03-27 02:53:21.299514"|542|1901|2
7596|"2023-03-27 02:53:21.299527"|"2023-03-27 02:53:21.299527"|"2023-03-27 02:53:21.299528"|147|1249|1
7597|"2023-03-27 02:53:21.299540"|"2023-03-27 02:53:21.299541"|"2023-03-27 02:53:21.299541"|301|2399|2
7598|"2023-03-27 02:53:21.299554"|"2023-03-27 02:53:21.299555"|"2023-03-27 02:53:21.299555"|331|929|2
7599|"2023-03-27 02:53:21.299588"|"2023-03-27 02:53:21.299589"|"2023-03-27 02:53:21.299589"|271|2910|2
7600|"2023-03-27 02:53:21.299604"|"2023-03-27 02:53:21.299604"|"2023-03-27 02:53:21.299605"|591|1468|1
7601|"2023-03-27 02:53:21.299649"|"2023-03-27 02:53:21.299650"|"2023-03-27 02:53:21.299650"|93|2298|2
7602|"2023-03-27 02:53:21.299661"|"2023-03-27 02:53:21.299661"|"2023-03-27 02:53:21.299662"|529|1237|2
7603|"2023-03-27 02:53:21.299672"|"2023-03-27 02:53:21.299673"|"2023-03-27 02:53:21.299673"|62|1661|2
7604|"2023-03-27 02:53:21.299684"|"2023-03-27 02:53:21.299684"|"2023-03-27 02:53:21.299685"|4|1919|2
7605|"2023-03-27 02:53:21.299695"|"2023-03-27 02:53:21.299695"|"2023-03-27 02:53:21.299696"|492|222|1
7606|"2023-03-27 02:53:21.299706"|"2023-03-27 02:53:21.299707"|"2023-03-27 02:53:21.299707"|42|1056|1
7607|"2023-03-27 02:53:21.299717"|"2023-03-27 02:53:21.299717"|"2023-03-27 02:53:21.299718"|451|2105|1
7608|"2023-03-27 02:53:21.299739"|"2023-03-27 02:53:21.299739"|"2023-03-27 02:53:21.299739"|48|684|1
7609|"2023-03-27 02:53:21.299747"|"2023-03-27 02:53:21.299748"|"2023-03-27 02:53:21.299748"|519|2179|1
7610|"2023-03-27 02:53:21.299756"|"2023-03-27 02:53:21.299756"|"2023-03-27 02:53:21.299756"|537|955|1
7611|"2023-03-27 02:53:21.299764"|"2023-03-27 02:53:21.299764"|"2023-03-27 02:53:21.299764"|457|817|1
7612|"2023-03-27 02:53:21.299772"|"2023-03-27 02:53:21.299772"|"2023-03-27 02:53:21.299773"|190|500|2
7613|"2023-03-27 02:53:21.299780"|"2023-03-27 02:53:21.299781"|"2023-03-27 02:53:21.299781"|387|2484|2
7614|"2023-03-27 02:53:21.299789"|"2023-03-27 02:53:21.299789"|"2023-03-27 02:53:21.299789"|552|1589|1
7615|"2023-03-27 02:53:21.299797"|"2023-03-27 02:53:21.299797"|"2023-03-27 02:53:21.299798"|471|1264|2
7616|"2023-03-27 02:53:21.299805"|"2023-03-27 02:53:21.299805"|"2023-03-27 02:53:21.299806"|464|688|2
7617|"2023-03-27 02:53:21.299813"|"2023-03-27 02:53:21.299814"|"2023-03-27 02:53:21.299814"|263|2938|2
7618|"2023-03-27 02:53:21.299822"|"2023-03-27 02:53:21.299822"|"2023-03-27 02:53:21.299822"|393|151|1
7619|"2023-03-27 02:53:21.299830"|"2023-03-27 02:53:21.299831"|"2023-03-27 02:53:21.299831"|495|665|2
7620|"2023-03-27 02:53:21.299839"|"2023-03-27 02:53:21.299839"|"2023-03-27 02:53:21.299839"|191|1173|1
7621|"2023-03-27 02:53:21.299847"|"2023-03-27 02:53:21.299847"|"2023-03-27 02:53:21.299847"|458|686|2
7622|"2023-03-27 02:53:21.299855"|"2023-03-27 02:53:21.299855"|"2023-03-27 02:53:21.299856"|104|313|1
7623|"2023-03-27 02:53:21.299863"|"2023-03-27 02:53:21.299863"|"2023-03-27 02:53:21.299864"|354|210|1
7624|"2023-03-27 02:53:21.299871"|"2023-03-27 02:53:21.299872"|"2023-03-27 02:53:21.299872"|347|1424|2
7625|"2023-03-27 02:53:21.299880"|"2023-03-27 02:53:21.299880"|"2023-03-27 02:53:21.299880"|203|1115|2
7626|"2023-03-27 02:53:21.299888"|"2023-03-27 02:53:21.299888"|"2023-03-27 02:53:21.299889"|501|1125|1
7627|"2023-03-27 02:53:21.299896"|"2023-03-27 02:53:21.299896"|"2023-03-27 02:53:21.299897"|290|2017|1
7628|"2023-03-27 02:53:21.299904"|"2023-03-27 02:53:21.299905"|"2023-03-27 02:53:21.299905"|290|2923|2
7629|"2023-03-27 02:53:21.299912"|"2023-03-27 02:53:21.299913"|"2023-03-27 02:53:21.299913"|456|254|1
7630|"2023-03-27 02:53:21.299921"|"2023-03-27 02:53:21.299921"|"2023-03-27 02:53:21.299921"|242|1457|2
7631|"2023-03-27 02:53:21.299929"|"2023-03-27 02:53:21.299929"|"2023-03-27 02:53:21.299930"|212|1310|2
7632|"2023-03-27 02:53:21.299937"|"2023-03-27 02:53:21.299938"|"2023-03-27 02:53:21.299938"|407|1097|2
7633|"2023-03-27 02:53:21.299946"|"2023-03-27 02:53:21.299946"|"2023-03-27 02:53:21.299946"|409|1570|1
7634|"2023-03-27 02:53:21.299954"|"2023-03-27 02:53:21.299954"|"2023-03-27 02:53:21.299954"|337|1941|2
7635|"2023-03-27 02:53:21.299962"|"2023-03-27 02:53:21.299962"|"2023-03-27 02:53:21.299963"|225|2573|2
7636|"2023-03-27 02:53:21.299970"|"2023-03-27 02:53:21.299971"|"2023-03-27 02:53:21.299971"|123|1556|1
7637|"2023-03-27 02:53:21.299978"|"2023-03-27 02:53:21.299979"|"2023-03-27 02:53:21.299979"|527|2581|1
7638|"2023-03-27 02:53:21.299987"|"2023-03-27 02:53:21.299987"|"2023-03-27 02:53:21.299987"|293|1154|2
7639|"2023-03-27 02:53:21.299995"|"2023-03-27 02:53:21.299995"|"2023-03-27 02:53:21.299996"|90|1919|2
7640|"2023-03-27 02:53:21.300003"|"2023-03-27 02:53:21.300004"|"2023-03-27 02:53:21.300004"|324|866|2
7641|"2023-03-27 02:53:21.300012"|"2023-03-27 02:53:21.300012"|"2023-03-27 02:53:21.300012"|97|1007|1
7642|"2023-03-27 02:53:21.300020"|"2023-03-27 02:53:21.300020"|"2023-03-27 02:53:21.300021"|556|1669|2
7643|"2023-03-27 02:53:21.300028"|"2023-03-27 02:53:21.300028"|"2023-03-27 02:53:21.300029"|469|2442|1
7644|"2023-03-27 02:53:21.300036"|"2023-03-27 02:53:21.300037"|"2023-03-27 02:53:21.300037"|356|3065|1
7645|"2023-03-27 02:53:21.300045"|"2023-03-27 02:53:21.300045"|"2023-03-27 02:53:21.300045"|507|2995|2
7646|"2023-03-27 02:53:21.300053"|"2023-03-27 02:53:21.300053"|"2023-03-27 02:53:21.300053"|401|372|2
7647|"2023-03-27 02:53:21.300061"|"2023-03-27 02:53:21.300061"|"2023-03-27 02:53:21.300062"|313|2320|2
7648|"2023-03-27 02:53:21.300069"|"2023-03-27 02:53:21.300070"|"2023-03-27 02:53:21.300070"|339|1447|2
7649|"2023-03-27 02:53:21.300078"|"2023-03-27 02:53:21.300078"|"2023-03-27 02:53:21.300078"|154|1643|1
7650|"2023-03-27 02:53:21.300086"|"2023-03-27 02:53:21.300086"|"2023-03-27 02:53:21.300087"|294|1128|2
7651|"2023-03-27 02:53:21.300094"|"2023-03-27 02:53:21.300095"|"2023-03-27 02:53:21.300095"|567|2059|1
7652|"2023-03-27 02:53:21.300103"|"2023-03-27 02:53:21.300103"|"2023-03-27 02:53:21.300103"|479|385|1
7653|"2023-03-27 02:53:21.300111"|"2023-03-27 02:53:21.300111"|"2023-03-27 02:53:21.300112"|439|2026|2
7654|"2023-03-27 02:53:21.300119"|"2023-03-27 02:53:21.300120"|"2023-03-27 02:53:21.300120"|302|1293|1
7655|"2023-03-27 02:53:21.300127"|"2023-03-27 02:53:21.300128"|"2023-03-27 02:53:21.300128"|20|1771|1
7656|"2023-03-27 02:53:21.300136"|"2023-03-27 02:53:21.300136"|"2023-03-27 02:53:21.300136"|259|1660|2
7657|"2023-03-27 02:53:21.300144"|"2023-03-27 02:53:21.300144"|"2023-03-27 02:53:21.300144"|365|1552|2
7658|"2023-03-27 02:53:21.300152"|"2023-03-27 02:53:21.300152"|"2023-03-27 02:53:21.300153"|386|1002|2
7659|"2023-03-27 02:53:21.300160"|"2023-03-27 02:53:21.300160"|"2023-03-27 02:53:21.300161"|250|1189|2
7660|"2023-03-27 02:53:21.300168"|"2023-03-27 02:53:21.300169"|"2023-03-27 02:53:21.300169"|7|558|1
7661|"2023-03-27 02:53:21.300177"|"2023-03-27 02:53:21.300177"|"2023-03-27 02:53:21.300177"|437|1262|1
7662|"2023-03-27 02:53:21.300185"|"2023-03-27 02:53:21.300185"|"2023-03-27 02:53:21.300186"|5|382|1
7663|"2023-03-27 02:53:21.300193"|"2023-03-27 02:53:21.300194"|"2023-03-27 02:53:21.300194"|330|552|2
7664|"2023-03-27 02:53:21.300202"|"2023-03-27 02:53:21.300202"|"2023-03-27 02:53:21.300202"|478|292|2
7665|"2023-03-27 02:53:21.300210"|"2023-03-27 02:53:21.300210"|"2023-03-27 02:53:21.300211"|14|1756|1
7666|"2023-03-27 02:53:21.300218"|"2023-03-27 02:53:21.300218"|"2023-03-27 02:53:21.300219"|232|11|2
7667|"2023-03-27 02:53:21.300238"|"2023-03-27 02:53:21.300239"|"2023-03-27 02:53:21.300239"|186|741|2
7668|"2023-03-27 02:53:21.300268"|"2023-03-27 02:53:21.300269"|"2023-03-27 02:53:21.300269"|249|635|2
7669|"2023-03-27 02:53:21.300279"|"2023-03-27 02:53:21.300280"|"2023-03-27 02:53:21.300280"|363|1393|2
7670|"2023-03-27 02:53:21.300290"|"2023-03-27 02:53:21.300291"|"2023-03-27 02:53:21.300291"|192|108|2
7671|"2023-03-27 02:53:21.300301"|"2023-03-27 02:53:21.300302"|"2023-03-27 02:53:21.300302"|282|2282|1
7672|"2023-03-27 02:53:21.300313"|"2023-03-27 02:53:21.300313"|"2023-03-27 02:53:21.300314"|444|10|1
7673|"2023-03-27 02:53:21.300324"|"2023-03-27 02:53:21.300324"|"2023-03-27 02:53:21.300325"|192|965|1
7674|"2023-03-27 02:53:21.300335"|"2023-03-27 02:53:21.300354"|"2023-03-27 02:53:21.300354"|116|939|1
7675|"2023-03-27 02:53:21.300367"|"2023-03-27 02:53:21.300368"|"2023-03-27 02:53:21.300368"|237|1434|2
7676|"2023-03-27 02:53:21.300401"|"2023-03-27 02:53:21.300401"|"2023-03-27 02:53:21.300402"|332|2564|1
7677|"2023-03-27 02:53:21.300416"|"2023-03-27 02:53:21.300417"|"2023-03-27 02:53:21.300417"|27|1922|1
7678|"2023-03-27 02:53:21.300445"|"2023-03-27 02:53:21.300446"|"2023-03-27 02:53:21.300446"|220|1991|2
7679|"2023-03-27 02:53:21.300470"|"2023-03-27 02:53:21.300471"|"2023-03-27 02:53:21.300471"|263|276|2
7680|"2023-03-27 02:53:21.300482"|"2023-03-27 02:53:21.300482"|"2023-03-27 02:53:21.300482"|207|5|1
7681|"2023-03-27 02:53:21.300493"|"2023-03-27 02:53:21.300493"|"2023-03-27 02:53:21.300494"|18|1073|2
7682|"2023-03-27 02:53:21.300504"|"2023-03-27 02:53:21.300505"|"2023-03-27 02:53:21.300505"|352|571|2
7683|"2023-03-27 02:53:21.300536"|"2023-03-27 02:53:21.300536"|"2023-03-27 02:53:21.300537"|458|407|2
7684|"2023-03-27 02:53:21.300549"|"2023-03-27 02:53:21.300550"|"2023-03-27 02:53:21.300550"|398|1560|2
7685|"2023-03-27 02:53:21.300563"|"2023-03-27 02:53:21.300564"|"2023-03-27 02:53:21.300583"|200|3079|2
7686|"2023-03-27 02:53:21.300598"|"2023-03-27 02:53:21.300598"|"2023-03-27 02:53:21.300599"|566|393|2
7687|"2023-03-27 02:53:21.300631"|"2023-03-27 02:53:21.300632"|"2023-03-27 02:53:21.300632"|109|1018|2
7688|"2023-03-27 02:53:21.300658"|"2023-03-27 02:53:21.300659"|"2023-03-27 02:53:21.300659"|397|2196|1
7689|"2023-03-27 02:53:21.300705"|"2023-03-27 02:53:21.300706"|"2023-03-27 02:53:21.300706"|327|2982|2
7690|"2023-03-27 02:53:21.300717"|"2023-03-27 02:53:21.300717"|"2023-03-27 02:53:21.300718"|458|1138|1
7691|"2023-03-27 02:53:21.300728"|"2023-03-27 02:53:21.300729"|"2023-03-27 02:53:21.300729"|524|1829|2
7692|"2023-03-27 02:53:21.300740"|"2023-03-27 02:53:21.300740"|"2023-03-27 02:53:21.300741"|447|1611|1
7693|"2023-03-27 02:53:21.300751"|"2023-03-27 02:53:21.300752"|"2023-03-27 02:53:21.300752"|149|68|2
7694|"2023-03-27 02:53:21.300762"|"2023-03-27 02:53:21.300763"|"2023-03-27 02:53:21.300763"|40|168|2
7695|"2023-03-27 02:53:21.300787"|"2023-03-27 02:53:21.300787"|"2023-03-27 02:53:21.300787"|229|2990|1
7696|"2023-03-27 02:53:21.300795"|"2023-03-27 02:53:21.300795"|"2023-03-27 02:53:21.300796"|471|2908|2
7697|"2023-03-27 02:53:21.300803"|"2023-03-27 02:53:21.300804"|"2023-03-27 02:53:21.300804"|343|2992|1
7698|"2023-03-27 02:53:21.300812"|"2023-03-27 02:53:21.300812"|"2023-03-27 02:53:21.300812"|293|3054|2
7699|"2023-03-27 02:53:21.300820"|"2023-03-27 02:53:21.300820"|"2023-03-27 02:53:21.300820"|258|199|2
7700|"2023-03-27 02:53:21.300828"|"2023-03-27 02:53:21.300828"|"2023-03-27 02:53:21.300829"|504|566|2
7701|"2023-03-27 02:53:21.300836"|"2023-03-27 02:53:21.300836"|"2023-03-27 02:53:21.300837"|233|1748|1
7702|"2023-03-27 02:53:21.300844"|"2023-03-27 02:53:21.300845"|"2023-03-27 02:53:21.300845"|481|2225|2
7703|"2023-03-27 02:53:21.300852"|"2023-03-27 02:53:21.300853"|"2023-03-27 02:53:21.300853"|244|1568|2
7704|"2023-03-27 02:53:21.300861"|"2023-03-27 02:53:21.300861"|"2023-03-27 02:53:21.300861"|348|537|2
7705|"2023-03-27 02:53:21.300869"|"2023-03-27 02:53:21.300869"|"2023-03-27 02:53:21.300869"|364|1453|1
7706|"2023-03-27 02:53:21.300877"|"2023-03-27 02:53:21.300877"|"2023-03-27 02:53:21.300878"|459|2462|1
7707|"2023-03-27 02:53:21.300885"|"2023-03-27 02:53:21.300886"|"2023-03-27 02:53:21.300886"|493|309|2
7708|"2023-03-27 02:53:21.300893"|"2023-03-27 02:53:21.300894"|"2023-03-27 02:53:21.300894"|4|1416|1
7709|"2023-03-27 02:53:21.300902"|"2023-03-27 02:53:21.300902"|"2023-03-27 02:53:21.300902"|131|2290|2
7710|"2023-03-27 02:53:21.300910"|"2023-03-27 02:53:21.300910"|"2023-03-27 02:53:21.300911"|6|798|1
7711|"2023-03-27 02:53:21.300918"|"2023-03-27 02:53:21.300918"|"2023-03-27 02:53:21.300919"|472|2184|2
7712|"2023-03-27 02:53:21.300926"|"2023-03-27 02:53:21.300927"|"2023-03-27 02:53:21.300927"|176|1611|2
7713|"2023-03-27 02:53:21.300935"|"2023-03-27 02:53:21.300935"|"2023-03-27 02:53:21.300935"|138|2256|1
7714|"2023-03-27 02:53:21.300943"|"2023-03-27 02:53:21.300943"|"2023-03-27 02:53:21.300944"|276|851|2
7715|"2023-03-27 02:53:21.300951"|"2023-03-27 02:53:21.300951"|"2023-03-27 02:53:21.300952"|107|1034|1
7716|"2023-03-27 02:53:21.300959"|"2023-03-27 02:53:21.300960"|"2023-03-27 02:53:21.300960"|562|2111|1
7717|"2023-03-27 02:53:21.300967"|"2023-03-27 02:53:21.300968"|"2023-03-27 02:53:21.300968"|440|3075|1
7718|"2023-03-27 02:53:21.300976"|"2023-03-27 02:53:21.300976"|"2023-03-27 02:53:21.300976"|349|175|1
7719|"2023-03-27 02:53:21.300984"|"2023-03-27 02:53:21.300984"|"2023-03-27 02:53:21.300985"|6|2763|1
7720|"2023-03-27 02:53:21.300992"|"2023-03-27 02:53:21.300992"|"2023-03-27 02:53:21.300993"|357|58|1
7721|"2023-03-27 02:53:21.301001"|"2023-03-27 02:53:21.301001"|"2023-03-27 02:53:21.301001"|295|1670|2
7722|"2023-03-27 02:53:21.301009"|"2023-03-27 02:53:21.301009"|"2023-03-27 02:53:21.301009"|308|437|1
7723|"2023-03-27 02:53:21.301017"|"2023-03-27 02:53:21.301017"|"2023-03-27 02:53:21.301018"|143|143|1
7724|"2023-03-27 02:53:21.301025"|"2023-03-27 02:53:21.301025"|"2023-03-27 02:53:21.301026"|239|2977|2
7725|"2023-03-27 02:53:21.301033"|"2023-03-27 02:53:21.301034"|"2023-03-27 02:53:21.301034"|3|1378|2
7726|"2023-03-27 02:53:21.301041"|"2023-03-27 02:53:21.301042"|"2023-03-27 02:53:21.301042"|93|2626|1
7727|"2023-03-27 02:53:21.301050"|"2023-03-27 02:53:21.301050"|"2023-03-27 02:53:21.301050"|274|974|2
7728|"2023-03-27 02:53:21.301058"|"2023-03-27 02:53:21.301058"|"2023-03-27 02:53:21.301058"|239|2535|2
7729|"2023-03-27 02:53:21.301066"|"2023-03-27 02:53:21.301066"|"2023-03-27 02:53:21.301066"|188|2510|1
7730|"2023-03-27 02:53:21.301074"|"2023-03-27 02:53:21.301074"|"2023-03-27 02:53:21.301075"|497|1588|1
7731|"2023-03-27 02:53:21.301082"|"2023-03-27 02:53:21.301083"|"2023-03-27 02:53:21.301083"|448|1830|1
7732|"2023-03-27 02:53:21.301090"|"2023-03-27 02:53:21.301091"|"2023-03-27 02:53:21.301091"|511|189|1
7733|"2023-03-27 02:53:21.301099"|"2023-03-27 02:53:21.301099"|"2023-03-27 02:53:21.301099"|173|1757|1
7734|"2023-03-27 02:53:21.301107"|"2023-03-27 02:53:21.301107"|"2023-03-27 02:53:21.301107"|50|758|1
7735|"2023-03-27 02:53:21.301115"|"2023-03-27 02:53:21.301115"|"2023-03-27 02:53:21.301116"|398|2340|1
